id;token;pred_tag;true_tag
26;cada;O;O
26;indivíduo;O;O
26;.;O;O
26;Nesse;O;O
26;sentido;O;O
26;,;O;O
26;o;O;O
26;médico;O;O
26;pode;O;O
26;optar;O;O
26;por;O;O
26;fazer;O;O
26;um;O;O
26;controle;O;O
26;mais;O;O
26;restrito;O;O
26;em;O;O
26;pessoas;O;O
26;jovens;O;O
26;,;O;O
26;saudáveis;O;O
26;e;O;O
26;/;O;O
26;ou;O;O
26;com;O;O
26;pouco;O;O
26;tempo;O;O
26;de;O;O
26;diabetes;B-Complication;I-Complication
26;,;O;O
26;buscando;O;O
26;um;O;O
26;valor;O;O
26;de;O;O
26;hemoglobina;O;O
26;glicada;O;O
26;(;O;O
26;HbA1c;O;O
26;);O;O
26;próximo;O;O
26;a;O;O
26;6,5%;O;O
26;.;O;O
26;Por;O;O
26;outro;O;O
26;lado;O;O
26;,;O;O
26;pode-se;O;O
26;tolerar;O;O
26;um;O;O
26;controle;O;O
26;menos;O;O
26;restrito;O;O
26;em;O;O
26;pessoas;O;O
26;idosas;O;O
26;,;O;O
26;com;O;O
26;outros;O;O
26;problemas;O;O
26;de;O;O
26;saúde;O;O
26;e;O;O
26;/;O;O
26;ou;O;O
26;com;O;O
26;longo;O;O
26;tempo;O;O
26;de;O;O
26;diabetes;B-Complication;I-Complication
26;,;O;O
26;estabelecendo;O;O
26;metas;O;O
26;de;O;O
26;hemoglobina;O;O
26;glicada;O;O
26;(;O;O
26;HbA1c;O;O
26;);O;O
26;próximas;O;O
26;a;O;O
26;8%;O;O
26;.;O;O
26;Portanto;O;O
26;,;O;O
26;ainda;O;O
26;que;O;O
26;seu;O;O
26;exame;O;O
26;esteja;O;O
26;dentro;O;O
26;das;O;O
26;metas;O;O
26;acima;O;O
26;,;O;O
26;pode;O;O
26;ser;O;O
26;que;O;O
26;elas;O;O
26;não;O;O
26;sejam;O;O
26;as;O;O
26;mais;O;O
26;adequadas;O;O
26;para;O;O
26;você;O;O
26;,;O;O
26;por;O;O
26;isso;O;O
26;é;O;O
26;muito;O;O
26;importante;O;O
26;que;O;O
26;você;O;O
26;mantenha;O;O
26;controle;O;O
26;regular;O;O
26;com;O;O
26;um;O;O
26;médico;O;O
26;,;O;O
26;que;O;O
26;irá;O;O
26;estabelecer;O;O
26;o;O;O
26;melhor;O;O
26;tratamento;O;O
26;para;O;O
26;o;O;O
26;seu;O;O
26;caso;O;O
26;.;O;O
27;É;O;O
27;sempre;O;O
27;bom;O;O
27;preparar;O;O
27;lanches;O;O
27;saudáveis;O;O
27;com;O;O
27;antecedência;O;O
27;para;O;O
27;quando;O;O
27;você;O;O
27;for;O;O
27;ficar;O;O
27;fora;O;O
27;de;O;O
27;casa;O;O
27;por;O;O
27;muito;O;O
27;tempo;O;O
27;.;O;O
27;Algumas;O;O
27;sugestões;O;O
27;são;O;O
27;frutas;O;O
27;(;O;O
27;frescas;O;O
27;,;O;O
27;secas;O;O
27;ou;O;O
27;preparadas;O;O
27;em;O;O
27;potinhos;B-Complication;O
27;);O;O
27;,;O;O
27;barrinhas;O;B-Food
27;de;O;I-Food
27;cereal;O;I-Food
27;,;O;O
27;mix;O;B-Food
27;de;O;I-Food
27;nozes;O;I-Food
27;,;O;O
27;cenourinhas;O;B-Food
27;e;O;O
27;biscoitos;O;B-Food
27;integrais;O;I-Food
27;.;O;O
27;Lembre;O;O
27;de;O;O
27;não;O;O
27;levar;O;O
27;alimentos;O;O
27;que;O;O
27;precisem;O;O
27;de;O;O
27;refrigeração;O;O
27;,;O;O
27;pois;O;O
27;eles;O;O
27;podem;O;O
27;comeaçar;O;O
27;a;O;O
27;estragar;O;O
27;no;O;O
27;meio;O;O
27;do;O;O
27;caminho;O;O
27;.;O;O
27;E;O;O
27;não;O;O
27;se;O;O
27;esqueça;O;O
27;da;O;O
27;água;O;O
27;!;O;O
28;Perder;O;B-NonMedicalTreatment
28;peso;O;I-NonMedicalTreatment
28;é;O;O
28;essencial;O;O
28;,;O;O
28;principalmente;O;O
28;logo;O;O
28;após;O;O
28;o;O;O
28;diagnóstico;O;O
28;de;O;O
28;tipo;B-DiabetesType;B-DiabetesType
28;2;I-DiabetesType;I-DiabetesType
28;ou;O;O
28;de;O;O
28;pré-diabetes;O;O
28;.;O;O
28;A;O;O
28;perda;B-Symptom;O
28;de;I-Symptom;O
28;peso;I-Symptom;O
28;aumenta;O;O
28;a;O;O
28;sensibilidade;O;O
28;à;O;O
28;insulina;O;O
28;,;O;O
28;permitindo;O;O
28;que;O;O
28;as;O;O
28;células;O;O
28;usem;O;O
28;com;O;O
28;mais;O;O
28;eficácia;O;O
28;a;O;O
28;insulina;O;O
28;que;O;O
28;o;O;O
28;corpo;O;O
28;continua;O;O
28;produzindo;O;O
28;.;O;O
28;Perder;O;B-NonMedicalTreatment
28;de;O;I-NonMedicalTreatment
28;5;O;I-NonMedicalTreatment
28;a;O;I-NonMedicalTreatment
28;10;O;I-NonMedicalTreatment
28;quilos;O;I-NonMedicalTreatment
28;já;O;O
28;pode;O;O
28;gerar;O;O
28;muitos;O;O
28;benefícios;O;O
28;,;O;O
28;como;O;O
28;a;O;O
28;melhora;O;O
28;do;O;O
28;nível;B-GlucoseValue;B-GlucoseValue
28;de;I-GlucoseValue;I-GlucoseValue
28;açúcar;I-GlucoseValue;I-GlucoseValue
28;no;I-GlucoseValue;I-GlucoseValue
28;sangue;I-GlucoseValue;I-GlucoseValue
28;,;O;O
28;da;O;O
28;pressão;O;B-Symptom
28;arterial;O;I-Symptom
28;e;O;O
28;dos;O;O
28;níveis;O;B-Symptom
28;de;O;I-Symptom
28;colesterol;O;I-Symptom
28;.;O;O
28;Além;O;O
28;disso;O;O
28;,;O;O
28;você;O;O
28;pode;O;O
28;até;O;O
28;vir;O;O
28;a;O;O
28;tomar;O;O
28;menos;O;O
28;medicamentos;O;O
28;ou;O;O
28;doses;O;O
28;mais;O;O
28;baixas;O;O
28;.;O;O
28;Para;O;O
28;perder;O;O
28;peso;O;O
28;de;O;O
28;forma;O;O
28;lenta;O;O
28;e;O;O
28;constante;O;O
28;,;O;O
28;mude;O;O
28;seu;O;O
28;estilo;O;O
28;de;O;O
28;vida;O;O
28;.;O;O
28;Os;O;O
28;quilos;O;O
28;que;O;O
28;você;O;O
28;afasta;O;O
28;ao;O;O
28;longo;O;O
28;do;O;O
28;tempo;O;O
28;são;O;O
28;os;O;O
28;mais;O;O
28;importantes;O;O
28;para;O;O
28;uma;O;O
28;vida;O;O
28;longa;O;O
28;.;O;O
29;Seria;O;O
29;importante;O;O
29;que;O;O
29;vocês;O;O
29;nos;O;O
29;contasse;O;O
29;como;O;O
29;é;O;O
29;o;O;O
29;padrão;O;O
29;dessa;O;O
29;dor;B-Symptom;B-Symptom
29;?;O;O
29;Onde;B-Food;O
29;exatamente;I-Food;O
29;que;O;O
29;dói;O;O
29;?;O;O
29;Nas;O;O
29;duas;O;O
29;pernas;O;O
29;ou;O;O
29;só;O;O
29;em;O;O
29;uma;O;O
29;?;O;O
29;Tem;O;O
29;algum;O;O
29;horário;O;O
29;que;O;O
29;dói;O;O
29;mais;O;O
29;?;O;O
29;Essa;O;O
29;dor;B-Symptom;I-Symptom
29;caminha;I-Symptom;O
29;para;O;O
29;algum;O;O
29;outro;O;O
29;local;B-Food;O
29;?;I-Food;O
29;Fica;O;O
29;quente;O;O
29;,;O;O
29;vermelho;O;O
29;ou;O;O
29;inchado;O;O
29;?;O;O
29;De;O;O
29;qualquer;O;O
29;forma;O;O
29;,;O;O
29;é;O;O
29;importante;O;O
29;avaliar;O;O
29;como;O;O
29;está;O;O
29;o;O;O
29;controle;O;O
29;do;O;O
29;seu;O;O
29;diabetes;B-Complication;B-Complication
29;,;O;O
29;porque;O;O
29;essa;O;O
29;dor;B-Symptom;B-Symptom
29;pode;O;O
29;ser;O;O
29;devido;O;O
29;a;O;O
29;uma;O;O
29;complicação;O;O
29;crônica;O;O
29;do;O;O
29;diabetes;B-Complication;B-Complication
29;,;O;O
29;chamada;O;O
29;neuropatia;B-Complication;I-Complication
29;.;O;O
29;Se;O;O
29;você;O;O
29;já;O;O
29;possui;O;O
29;algum;O;O
29;dano;O;O
29;ou;O;O
29;dor;B-Symptom;B-Symptom
29;crônica;I-Symptom;I-Symptom
29;existem;O;O
29;tratamentos;B-Medication;B-Medication
29;farmacológicos;O;I-Medication
29;(;O;O
29;remédios;O;O
29;);O;O
29;que;O;O
29;podem;O;O
29;auxiliar;O;O
29;no;O;O
29;controle;O;O
29;da;O;O
29;dor;B-Symptom;B-Symptom
29;,;O;O
29;mas;O;O
29;que;O;O
29;devem;O;O
29;ser;O;O
29;prescritos;O;O
29;pelo;O;O
29;médico;O;O
29;que;O;O
29;faz;O;O
29;o;O;O
29;seu;O;O
29;acompanhamento;O;O
29;.;O;O
