id;token;pred_tag;true_tag
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(7);B-NonMedicalTreatment;O
21;tensor(7);O;O
21;tensor(7);B-NonMedicalTreatment;O
21;tensor(7);O;O
21;tensor(19);I-NonMedicalTreatment;B-Test
21;tensor(3);I-Complication;I-Test
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(19);B-NonMedicalTreatment;B-Test
21;tensor(3);I-NonMedicalTreatment;I-Test
21;tensor(3);I-NonMedicalTreatment;I-Test
21;tensor(3);I-NonMedicalTreatment;I-Test
21;tensor(3);I-Complication;I-Test
21;tensor(7);O;O
21;tensor(15);O;B-Set
21;tensor(11);O;I-Set
21;tensor(11);O;I-Set
21;tensor(11);O;I-Set
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(25);I-Complication;I-Complication
21;tensor(7);O;O
22;tensor(7);B-Complication;O
22;tensor(7);I-Complication;O
22;tensor(7);I-Complication;O
22;tensor(7);I-Complication;O
22;tensor(1);I-Complication;B-GlucoseValue
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(24);I-Complication;I-GlucoseValue
22;tensor(7);O;O
22;tensor(7);I-Complication;O
22;tensor(7);I-Complication;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);O;O
22;tensor(7);B-NonMedicalTreatment;O
22;tensor(7);I-NonMedicalTreatment;O
22;tensor(7);O;O
22;tensor(7);B-NonMedicalTreatment;O
22;tensor(7);I-NonMedicalTreatment;O
22;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(18);B-Complication;B-Complication
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(13);I-Symptom;B-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(7);I-Symptom;O
23;tensor(13);I-Symptom;B-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(7);O;O
23;tensor(13);I-Symptom;B-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(16);I-Symptom;I-Symptom
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);B-Complication;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);B-NonMedicalTreatment;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);B-Complication;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
23;tensor(7);O;O
