,File,Token ID,Token position,Token,Entity,Relation,Relation ID
20851,main_resposta_0193.txt,1-266,1376-1377,",",_,_,_
20852,main_resposta_0193.txt,1-267,1378-1385,queijos,Food,_,_
20853,main_resposta_0193.txt,1-268,1386-1387,(,_,_,_
20854,main_resposta_0193.txt,1-269,1387-1393,exceto,_,_,_
20855,main_resposta_0193.txt,1-270,1394-1396,os,_,_,_
20856,main_resposta_0193.txt,1-271,1397-1401,mais,_,_,_
20857,main_resposta_0193.txt,1-272,1402-1408,magros,_,_,_
20858,main_resposta_0193.txt,1-273,1409-1413,como,_,_,_
20859,main_resposta_0193.txt,1-274,1413-1414,",",_,_,_
20860,main_resposta_0193.txt,1-275,1415-1418,por,_,_,_
20861,main_resposta_0193.txt,1-276,1419-1426,exemplo,_,_,_
20862,main_resposta_0193.txt,1-277,1426-1427,",",_,_,_
20863,main_resposta_0193.txt,1-278,1428-1434,ricota,Food,_,_
20864,main_resposta_0193.txt,1-279,1434-1435,",",_,_,_
20865,main_resposta_0193.txt,1-280,1436-1441,minas,Food[13],_,_
20866,main_resposta_0193.txt,1-281,1442-1449,frescal,Food[13],_,_
20867,main_resposta_0193.txt,1-282,1449-1450,",",_,_,_
20868,main_resposta_0193.txt,1-283,1451-1458,cottage,Food,_,_
20869,main_resposta_0193.txt,1-284,1458-1459,),_,_,_
20870,main_resposta_0193.txt,1-285,1459-1460,",",_,_,_
20871,main_resposta_0193.txt,1-286,1461-1470,embutidos,Food,_,_
20872,main_resposta_0193.txt,1-287,1470-1471,",",_,_,_
20873,main_resposta_0193.txt,1-288,1472-1480,manteiga,Food,_,_
20874,main_resposta_0193.txt,1-289,1480-1481,",",_,_,_
20875,main_resposta_0193.txt,1-290,1482-1491,margarina,Food,_,_
20876,main_resposta_0193.txt,1-291,1491-1492,",",_,_,_
20877,main_resposta_0193.txt,1-292,1493-1502,requeijão,Food,_,_
20878,main_resposta_0193.txt,1-293,1502-1503,",",_,_,_
20879,main_resposta_0193.txt,1-294,1504-1509,creme,Food[14],_,_
20880,main_resposta_0193.txt,1-295,1510-1512,de,Food[14],_,_
20881,main_resposta_0193.txt,1-296,1513-1518,leite,Food[14],_,_
20882,main_resposta_0193.txt,1-297,1518-1519,.,_,_,_
20883,main_resposta_0193.txt,1-298,1520-1521,9,_,_,_
20884,main_resposta_0193.txt,1-299,1522-1523,-,_,_,_
20885,main_resposta_0193.txt,1-300,1524-1531,Diminua,_,_,_
20886,main_resposta_0193.txt,1-301,1532-1533,o,_,_,_
20887,main_resposta_0193.txt,1-302,1534-1537,sal,Food,_,_
20888,main_resposta_0193.txt,1-303,1537-1538,.,_,_,_
20889,main_resposta_0193.txt,1-304,1539-1545,Grande,_,_,_
20890,main_resposta_0193.txt,1-305,1546-1551,parte,_,_,_
20891,main_resposta_0193.txt,1-306,1552-1555,das,_,_,_
20892,main_resposta_0193.txt,1-307,1556-1563,pessoas,_,_,_
20893,main_resposta_0193.txt,1-308,1564-1567,com,_,_,_
20894,main_resposta_0193.txt,1-309,1568-1576,diabetes,Complication,_,_
20895,main_resposta_0193.txt,1-310,1577-1583,também,_,_,_
20896,main_resposta_0193.txt,1-311,1584-1594,apresentam,_,_,_
20897,main_resposta_0193.txt,1-312,1595-1602,pressão,Complication[15],_,_
20898,main_resposta_0193.txt,1-313,1603-1611,arterial,Complication[15],_,_
20899,main_resposta_0193.txt,1-314,1612-1619,elevada,Complication[15],_,_
20900,main_resposta_0193.txt,1-315,1619-1620,.,_,_,_
20901,main_resposta_0193.txt,1-316,1621-1623,10,_,_,_
20902,main_resposta_0193.txt,1-317,1624-1625,-,_,_,_
20903,main_resposta_0193.txt,1-318,1626-1633,Procure,_,_,_
20904,main_resposta_0193.txt,1-319,1634-1638,usar,_,_,_
20905,main_resposta_0193.txt,1-320,1639-1648,alimentos,_,_,_
20906,main_resposta_0193.txt,1-321,1649-1654,menos,_,_,_
20907,main_resposta_0193.txt,1-322,1655-1666,processados,_,_,_
20908,main_resposta_0193.txt,1-323,1666-1667,:,_,_,_
20909,main_resposta_0193.txt,1-324,1668-1672,pães,Food[16],_,_
20910,main_resposta_0193.txt,1-325,1673-1682,integrais,Food[16],_,_
20911,main_resposta_0193.txt,1-326,1682-1683,",",_,_,_
20912,main_resposta_0193.txt,1-327,1684-1689,aveia,Food,_,_
20913,main_resposta_0193.txt,1-328,1689-1690,",",_,_,_
20914,main_resposta_0193.txt,1-329,1691-1696,arroz,Food[17],_,_
20915,main_resposta_0193.txt,1-330,1697-1705,integral,Food[17],_,_
20916,main_resposta_0193.txt,1-331,1705-1706,",",_,_,_
20917,main_resposta_0193.txt,1-332,1707-1715,macarrão,Food[18],_,_
20918,main_resposta_0193.txt,1-333,1716-1724,integral,Food[18],_,_
20919,main_resposta_0193.txt,1-334,1724-1725,",",_,_,_
20920,main_resposta_0193.txt,1-335,1726-1729,etc,_,_,_
20921,main_resposta_0193.txt,1-336,1729-1730,.,_,_,_
20922,main_resposta_0193.txt,1-337,1731-1733,11,_,_,_
20923,main_resposta_0193.txt,1-338,1733-1734,-,_,_,_
20924,main_resposta_0193.txt,1-339,1735-1740,Evite,_,_,_
20925,main_resposta_0193.txt,1-340,1741-1747,bebida,Food[19],_,_
20926,main_resposta_0193.txt,1-341,1748-1757,alcoólica,Food[19],_,_
20927,main_resposta_0193.txt,1-342,1757-1758,.,_,_,_
20928,main_resposta_0193.txt,1-343,1759-1761,12,_,_,_
20929,main_resposta_0193.txt,1-344,1762-1763,-,_,_,_
20930,main_resposta_0193.txt,1-345,1764-1768,Tome,_,_,_
20931,main_resposta_0193.txt,1-346,1769-1773,água,_,_,_
20932,main_resposta_0193.txt,1-347,1774-1780,várias,_,_,_
20933,main_resposta_0193.txt,1-348,1781-1786,vezes,_,_,_
20934,main_resposta_0193.txt,1-349,1787-1789,ao,_,_,_
20935,main_resposta_0193.txt,1-350,1790-1795,longo,_,_,_
20936,main_resposta_0193.txt,1-351,1796-1798,do,_,_,_
20937,main_resposta_0193.txt,1-352,1799-1802,dia,_,_,_
20938,main_resposta_0193.txt,1-353,1802-1803,.,_,_,_
20939,main_resposta_0193.txt,1-354,1804-1806,13,_,_,_
20940,main_resposta_0193.txt,1-355,1807-1808,-,_,_,_
20941,main_resposta_0193.txt,1-356,1809-1815,Inclua,_,_,_
20942,main_resposta_0193.txt,1-357,1816-1820,como,_,_,_
20943,main_resposta_0193.txt,1-358,1821-1825,meta,_,_,_
20944,main_resposta_0193.txt,1-359,1826-1828,no,_,_,_
20945,main_resposta_0193.txt,1-360,1829-1832,seu,_,_,_
20946,main_resposta_0193.txt,1-361,1833-1838,plano,_,_,_
20947,main_resposta_0193.txt,1-362,1839-1841,de,_,_,_
20948,main_resposta_0193.txt,1-363,1842-1849,cuidado,_,_,_
20949,main_resposta_0193.txt,1-364,1850-1853,com,_,_,_
20950,main_resposta_0193.txt,1-365,1854-1862,diabetes,Complication,_,_
20951,main_resposta_0193.txt,1-366,1862-1863,",",_,_,_
20952,main_resposta_0193.txt,1-367,1864-1865,a,_,_,_
20953,main_resposta_0193.txt,1-368,1866-1874,consulta,_,_,_
20954,main_resposta_0193.txt,1-369,1875-1878,com,_,_,_
20955,main_resposta_0193.txt,1-370,1879-1881,um,_,_,_
20956,main_resposta_0193.txt,1-371,1882-1895,nutricionista,_,_,_
20957,main_resposta_0193.txt,1-372,1896-1908,especialista,_,_,_
20958,main_resposta_0193.txt,1-373,1909-1913,para,_,_,_
20959,main_resposta_0193.txt,1-374,1914-1924,orientação,_,_,_
20960,main_resposta_0193.txt,1-375,1925-1927,da,_,_,_
20961,main_resposta_0193.txt,1-376,1928-1931,sua,_,_,_
20962,main_resposta_0193.txt,1-377,1932-1943,alimentação,_,_,_
20963,main_resposta_0193.txt,1-378,1944-1946,ao,_,_,_
20964,main_resposta_0193.txt,1-379,1947-1952,longo,_,_,_
20965,main_resposta_0193.txt,1-380,1953-1955,da,_,_,_
20966,main_resposta_0193.txt,1-381,1956-1960,vida,_,_,_
20967,main_resposta_0193.txt,1-382,1960-1961,.,_,_,_
20968,main_resposta_0194.txt,1-1,0-9,Significa,_,_,_
20969,main_resposta_0194.txt,1-2,10-13,que,_,_,_
20970,main_resposta_0194.txt,1-3,14-16,os,_,_,_
20971,main_resposta_0194.txt,1-4,17-23,níveis,_,_,_
20972,main_resposta_0194.txt,1-5,24-26,de,_,_,_
20973,main_resposta_0194.txt,1-6,27-35,glicemia,GlucoseValue,_,_
20974,main_resposta_0194.txt,1-7,36-37,(,_,_,_
20975,main_resposta_0194.txt,1-8,37-43,açucar,GlucoseValue[1],_,_
20976,main_resposta_0194.txt,1-9,44-46,no,GlucoseValue[1],_,_
20977,main_resposta_0194.txt,1-10,47-53,sangue,GlucoseValue[1],_,_
20978,main_resposta_0194.txt,1-11,53-54,),_,_,_
20979,main_resposta_0194.txt,1-12,55-60,estão,_,_,_
20980,main_resposta_0194.txt,1-13,61-64,tão,_,_,_
20981,main_resposta_0194.txt,1-14,65-70,altos,_,_,_
20982,main_resposta_0194.txt,1-15,71-74,que,_,_,_
20983,main_resposta_0194.txt,1-16,75-76,o,_,_,_
20984,main_resposta_0194.txt,1-17,77-85,aparelho,_,_,_
20985,main_resposta_0194.txt,1-18,86-89,não,_,_,_
20986,main_resposta_0194.txt,1-19,90-93,foi,_,_,_
20987,main_resposta_0194.txt,1-20,94-99,capaz,_,_,_
20988,main_resposta_0194.txt,1-21,100-102,de,_,_,_
20989,main_resposta_0194.txt,1-22,103-108,medir,_,_,_
20990,main_resposta_0194.txt,1-23,108-109,.,_,_,_
20991,main_resposta_0194.txt,1-24,110-116,Níveis,GlucoseValue[2],_,_
20992,main_resposta_0194.txt,1-25,117-119,de,GlucoseValue[2],_,_
20993,main_resposta_0194.txt,1-26,120-126,açúcar,GlucoseValue[2],_,_
20994,main_resposta_0194.txt,1-27,127-128,(,GlucoseValue[2],_,_
20995,main_resposta_0194.txt,1-28,128-135,glicose,GlucoseValue[2],_,_
20996,main_resposta_0194.txt,1-29,135-136,),GlucoseValue[2],_,_
20997,main_resposta_0194.txt,1-30,137-139,no,GlucoseValue[2],_,_
20998,main_resposta_0194.txt,1-31,140-146,sangue,GlucoseValue[2],_,_
20999,main_resposta_0194.txt,1-32,147-152,muito,_,_,_
21000,main_resposta_0194.txt,1-33,153-161,elevados,_,_,_
21001,main_resposta_0194.txt,1-34,162-163,-,_,_,_
21002,main_resposta_0194.txt,1-35,164-167,que,_,_,_
21003,main_resposta_0194.txt,1-36,168-169,é,_,_,_
21004,main_resposta_0194.txt,1-37,170-171,o,_,_,_
21005,main_resposta_0194.txt,1-38,172-175,seu,_,_,_
21006,main_resposta_0194.txt,1-39,176-180,caso,_,_,_
21007,main_resposta_0194.txt,1-40,181-182,-,_,_,_
21008,main_resposta_0194.txt,1-41,183-188,podem,_,_,_
21009,main_resposta_0194.txt,1-42,189-194,levar,_,_,_
21010,main_resposta_0194.txt,1-43,195-196,a,_,_,_
21011,main_resposta_0194.txt,1-44,197-200,uma,_,_,_
21012,main_resposta_0194.txt,1-45,201-209,situação,_,_,_
21013,main_resposta_0194.txt,1-46,210-215,grave,_,_,_
21014,main_resposta_0194.txt,1-47,215-216,",",_,_,_
21015,main_resposta_0194.txt,1-48,217-224,chamada,_,_,_
21016,main_resposta_0194.txt,1-49,225-227,de,_,_,_
21017,main_resposta_0194.txt,1-50,228-239,cetoacidose,Complication[3],_,_
21018,main_resposta_0194.txt,1-51,240-249,diabética,Complication[3],_,_
21019,main_resposta_0194.txt,1-52,249-250,.,_,_,_
21020,main_resposta_0194.txt,1-53,251-255,Além,_,_,_
21021,main_resposta_0194.txt,1-54,256-261,disso,_,_,_
21022,main_resposta_0194.txt,1-55,261-262,",",_,_,_
21023,main_resposta_0194.txt,1-56,263-268,esses,_,_,_
21024,main_resposta_0194.txt,1-57,269-276,valores,_,_,_
21025,main_resposta_0194.txt,1-58,277-282,altos,_,_,_
21026,main_resposta_0194.txt,1-59,283-290,indicam,_,_,_
21027,main_resposta_0194.txt,1-60,291-294,que,_,_,_
21028,main_resposta_0194.txt,1-61,295-296,o,_,_,_
21029,main_resposta_0194.txt,1-62,297-307,tratamento,_,_,_
21030,main_resposta_0194.txt,1-63,308-311,não,_,_,_
21031,main_resposta_0194.txt,1-64,312-316,está,_,_,_
21032,main_resposta_0194.txt,1-65,317-322,sendo,_,_,_
21033,main_resposta_0194.txt,1-66,323-331,adequado,_,_,_
21034,main_resposta_0194.txt,1-67,331-332,.,_,_,_
21035,main_resposta_0194.txt,1-68,333-340,Existem,_,_,_
21036,main_resposta_0194.txt,1-69,341-344,sim,_,_,_
21037,main_resposta_0194.txt,1-70,345-353,remédios,_,_,_
21038,main_resposta_0194.txt,1-71,354-357,que,_,_,_
21039,main_resposta_0194.txt,1-72,358-364,baixam,_,_,_
21040,main_resposta_0194.txt,1-73,365-366,a,_,_,_
21041,main_resposta_0194.txt,1-74,367-377,quantidade,GlucoseValue[4],treats,1-87[0_4]
21042,main_resposta_0194.txt,1-75,378-380,de,GlucoseValue[4],_,_
21043,main_resposta_0194.txt,1-76,381-387,açúcar,GlucoseValue[4],_,_
21044,main_resposta_0194.txt,1-77,388-390,no,GlucoseValue[4],_,_
21045,main_resposta_0194.txt,1-78,391-397,sangue,GlucoseValue[4],_,_
21046,main_resposta_0194.txt,1-79,398-399,(,_,_,_
21047,main_resposta_0194.txt,1-80,399-400,"""",_,_,_
21048,main_resposta_0194.txt,1-81,400-408,diabetes,GlucoseValue,treats,1-87
21049,main_resposta_0194.txt,1-82,408-409,"""",_,_,_
21050,main_resposta_0194.txt,1-83,409-410,),_,_,_
21051,main_resposta_0194.txt,1-84,410-411,",",_,_,_
21052,main_resposta_0194.txt,1-85,412-416,como,_,_,_
21053,main_resposta_0194.txt,1-86,417-418,a,_,_,_
21054,main_resposta_0194.txt,1-87,419-427,insulina,Insulin,_,_
21055,main_resposta_0194.txt,1-88,427-428,",",_,_,_
21056,main_resposta_0194.txt,1-89,429-432,por,_,_,_
21057,main_resposta_0194.txt,1-90,433-440,exemplo,_,_,_
21058,main_resposta_0194.txt,1-91,440-441,",",_,_,_
21059,main_resposta_0194.txt,1-92,442-445,mas,_,_,_
21060,main_resposta_0194.txt,1-93,446-449,que,_,_,_
21061,main_resposta_0194.txt,1-94,450-455,devem,_,_,_
21062,main_resposta_0194.txt,1-95,456-459,ser,_,_,_
21063,main_resposta_0194.txt,1-96,460-470,prescritos,_,_,_
21064,main_resposta_0194.txt,1-97,471-474,por,_,_,_
21065,main_resposta_0194.txt,1-98,475-477,um,_,_,_
21066,main_resposta_0194.txt,1-99,478-484,médico,_,_,_
21067,main_resposta_0194.txt,1-100,484-485,.,_,_,_
21068,main_resposta_0194.txt,1-101,486-490,Para,_,_,_
21069,main_resposta_0194.txt,1-102,491-498,avaliar,_,_,_
21070,main_resposta_0194.txt,1-103,499-501,as,_,_,_
21071,main_resposta_0194.txt,1-104,502-508,causas,_,_,_
21072,main_resposta_0194.txt,1-105,509-514,desse,_,_,_
21073,main_resposta_0194.txt,1-106,515-525,desbalanço,_,_,_
21074,main_resposta_0194.txt,1-107,525-526,",",_,_,_
21075,main_resposta_0194.txt,1-108,527-532,seria,_,_,_
21076,main_resposta_0194.txt,1-109,533-543,necessário,_,_,_
21077,main_resposta_0194.txt,1-110,544-546,te,_,_,_
21078,main_resposta_0194.txt,1-111,547-555,examinar,_,_,_
21079,main_resposta_0194.txt,1-112,556-560,como,_,_,_
21080,main_resposta_0194.txt,1-113,561-563,um,_,_,_
21081,main_resposta_0194.txt,1-114,564-568,todo,_,_,_
21082,main_resposta_0194.txt,1-115,569-570,e,_,_,_
21083,main_resposta_0194.txt,1-116,571-576,saber,_,_,_
21084,main_resposta_0194.txt,1-117,577-581,toda,_,_,_
21085,main_resposta_0194.txt,1-118,582-583,a,_,_,_
21086,main_resposta_0194.txt,1-119,584-587,sua,_,_,_
21087,main_resposta_0194.txt,1-120,588-596,história,_,_,_
21088,main_resposta_0194.txt,1-121,597-603,médica,_,_,_
21089,main_resposta_0194.txt,1-122,603-604,.,_,_,_
21090,main_resposta_0194.txt,1-123,605-608,Por,_,_,_
21091,main_resposta_0194.txt,1-124,609-613,isso,_,_,_
21092,main_resposta_0194.txt,1-125,613-614,",",_,_,_
21093,main_resposta_0194.txt,1-126,615-627,recomendamos,_,_,_
21094,main_resposta_0194.txt,1-127,628-631,que,_,_,_
21095,main_resposta_0194.txt,1-128,632-636,você,_,_,_
21096,main_resposta_0194.txt,1-129,637-644,procure,_,_,_
21097,main_resposta_0194.txt,1-130,645-646,o,_,_,_
21098,main_resposta_0194.txt,1-131,647-653,médico,_,_,_
21099,main_resposta_0194.txt,1-132,654-657,que,_,_,_
21100,main_resposta_0194.txt,1-133,658-660,te,_,_,_
21101,main_resposta_0194.txt,1-134,661-670,acompanha,_,_,_
21102,main_resposta_0194.txt,1-135,671-675,para,_,_,_
21103,main_resposta_0194.txt,1-136,676-679,que,_,_,_
21104,main_resposta_0194.txt,1-137,680-683,ele,_,_,_
21105,main_resposta_0194.txt,1-138,684-686,te,_,_,_
21106,main_resposta_0194.txt,1-139,687-694,oriente,_,_,_
21107,main_resposta_0194.txt,1-140,695-696,e,_,_,_
21108,main_resposta_0194.txt,1-141,697-703,defina,_,_,_
21109,main_resposta_0194.txt,1-142,704-706,se,_,_,_
21110,main_resposta_0194.txt,1-143,707-708,é,_,_,_
21111,main_resposta_0194.txt,1-144,709-719,necessário,_,_,_
21112,main_resposta_0194.txt,1-145,720-722,um,_,_,_
21113,main_resposta_0194.txt,1-146,723-729,ajuste,_,_,_
21114,main_resposta_0194.txt,1-147,730-732,no,_,_,_
21115,main_resposta_0194.txt,1-148,733-736,seu,_,_,_
21116,main_resposta_0194.txt,1-149,737-747,tratamento,_,_,_
21117,main_resposta_0194.txt,1-150,747-748,.,_,_,_
21118,main_resposta_0195.txt,1-1,0-1,É,_,_,_
21119,main_resposta_0195.txt,1-2,2-13,recomendado,_,_,_
21120,main_resposta_0195.txt,1-3,14-17,que,_,_,_
21121,main_resposta_0195.txt,1-4,18-20,se,_,_,_
21122,main_resposta_0195.txt,1-5,21-28,calibre,_,_,_
21123,main_resposta_0195.txt,1-6,29-30,o,_,_,_
21124,main_resposta_0195.txt,1-7,31-43,glicosímetro,Test,_,_
21125,main_resposta_0195.txt,1-8,44-45,(,_,_,_
21126,main_resposta_0195.txt,1-9,45-53,aparelho,_,_,_
21127,main_resposta_0195.txt,1-10,54-57,que,_,_,_
21128,main_resposta_0195.txt,1-11,58-62,mede,_,_,_
21129,main_resposta_0195.txt,1-12,63-64,a,_,_,_
21130,main_resposta_0195.txt,1-13,65-75,quantidade,GlucoseValue[1],diagnoses,1-7[0_1]
21131,main_resposta_0195.txt,1-14,76-78,de,GlucoseValue[1],_,_
21132,main_resposta_0195.txt,1-15,79-85,açúcar,GlucoseValue[1],_,_
21133,main_resposta_0195.txt,1-16,86-88,no,GlucoseValue[1],_,_
21134,main_resposta_0195.txt,1-17,89-95,sangue,GlucoseValue[1],_,_
21135,main_resposta_0195.txt,1-18,95-96,),_,_,_
21136,main_resposta_0195.txt,1-19,97-103,sempre,_,_,_
21137,main_resposta_0195.txt,1-20,104-107,que,_,_,_
21138,main_resposta_0195.txt,1-21,108-111,for,_,_,_
21139,main_resposta_0195.txt,1-22,112-117,abrir,_,_,_
21140,main_resposta_0195.txt,1-23,118-120,um,_,_,_
21141,main_resposta_0195.txt,1-24,121-125,novo,_,_,_
21142,main_resposta_0195.txt,1-25,126-132,pacote,_,_,_
21143,main_resposta_0195.txt,1-26,133-135,de,_,_,_
21144,main_resposta_0195.txt,1-27,136-141,fitas,_,_,_
21145,main_resposta_0195.txt,1-28,142-144,de,_,_,_
21146,main_resposta_0195.txt,1-29,145-153,testagem,_,_,_
21147,main_resposta_0195.txt,1-30,153-154,.,_,_,_
21148,main_resposta_0195.txt,1-31,155-159,Essa,_,_,_
21149,main_resposta_0195.txt,1-32,160-170,calibragem,_,_,_
21150,main_resposta_0195.txt,1-33,171-175,pode,_,_,_
21151,main_resposta_0195.txt,1-34,176-179,ser,_,_,_
21152,main_resposta_0195.txt,1-35,180-189,realizada,_,_,_
21153,main_resposta_0195.txt,1-36,190-192,em,_,_,_
21154,main_resposta_0195.txt,1-37,193-202,farmácias,_,_,_
21155,main_resposta_0195.txt,1-38,202-203,.,_,_,_
21156,main_resposta_0196.txt,1-1,0-4,Você,_,_,_
21157,main_resposta_0196.txt,1-2,5-7,se,_,_,_
21158,main_resposta_0196.txt,1-3,8-17,assegurou,_,_,_
21159,main_resposta_0196.txt,1-4,18-20,de,_,_,_
21160,main_resposta_0196.txt,1-5,21-25,suas,_,_,_
21161,main_resposta_0196.txt,1-6,26-31,tiras,_,_,_
21162,main_resposta_0196.txt,1-7,32-39,antigas,_,_,_
21163,main_resposta_0196.txt,1-8,40-45,estão,_,_,_
21164,main_resposta_0196.txt,1-9,46-57,atualizadas,_,_,_
21165,main_resposta_0196.txt,1-10,58-59,e,_,_,_
21166,main_resposta_0196.txt,1-11,60-70,calibradas,_,_,_
21167,main_resposta_0196.txt,1-12,70-71,?,_,_,_
21168,main_resposta_0196.txt,1-13,72-78,Sugiro,_,_,_
21169,main_resposta_0196.txt,1-14,79-82,que,_,_,_
21170,main_resposta_0196.txt,1-15,83-87,você,_,_,_
21171,main_resposta_0196.txt,1-16,88-93,ligue,_,_,_
21172,main_resposta_0196.txt,1-17,94-98,para,_,_,_
21173,main_resposta_0196.txt,1-18,99-101,as,_,_,_
21174,main_resposta_0196.txt,1-19,102-110,empresas,_,_,_
21175,main_resposta_0196.txt,1-20,111-114,dos,_,_,_
21176,main_resposta_0196.txt,1-21,115-119,dois,_,_,_
21177,main_resposta_0196.txt,1-22,120-129,aparelhos,_,_,_
21178,main_resposta_0196.txt,1-23,130-134,para,_,_,_
21179,main_resposta_0196.txt,1-24,135-140,obter,_,_,_
21180,main_resposta_0196.txt,1-25,141-144,uma,_,_,_
21181,main_resposta_0196.txt,1-26,145-155,explicação,_,_,_
21182,main_resposta_0196.txt,1-27,156-157,e,_,_,_
21183,main_resposta_0196.txt,1-28,157-158,",",_,_,_
21184,main_resposta_0196.txt,1-29,159-164,então,_,_,_
21185,main_resposta_0196.txt,1-30,164-165,",",_,_,_
21186,main_resposta_0196.txt,1-31,166-173,suponha,_,_,_
21187,main_resposta_0196.txt,1-32,174-177,que,_,_,_
21188,main_resposta_0196.txt,1-33,178-179,o,_,_,_
21189,main_resposta_0196.txt,1-34,180-187,medidor,_,_,_
21190,main_resposta_0196.txt,1-35,188-192,mais,_,_,_
21191,main_resposta_0196.txt,1-36,193-197,novo,_,_,_
21192,main_resposta_0196.txt,1-37,198-204,esteja,_,_,_
21193,main_resposta_0196.txt,1-38,205-215,fornecendo,_,_,_
21194,main_resposta_0196.txt,1-39,216-224,leituras,_,_,_
21195,main_resposta_0196.txt,1-40,225-229,mais,_,_,_
21196,main_resposta_0196.txt,1-41,230-238,precisas,_,_,_
21197,main_resposta_0196.txt,1-42,238-239,.,_,_,_
21198,main_resposta_0196.txt,1-43,240-244,Você,_,_,_
21199,main_resposta_0196.txt,1-44,245-249,pode,_,_,_
21200,main_resposta_0196.txt,1-45,250-259,verificar,_,_,_
21201,main_resposta_0196.txt,1-46,260-264,isso,_,_,_
21202,main_resposta_0196.txt,1-47,265-272,levando,_,_,_
21203,main_resposta_0196.txt,1-48,273-276,seu,_,_,_
21204,main_resposta_0196.txt,1-49,277-284,medidor,_,_,_
21205,main_resposta_0196.txt,1-50,285-287,ao,_,_,_
21206,main_resposta_0196.txt,1-51,288-299,consultório,_,_,_
21207,main_resposta_0196.txt,1-52,300-302,do,_,_,_
21208,main_resposta_0196.txt,1-53,303-309,médico,_,_,_
21209,main_resposta_0196.txt,1-54,310-312,na,_,_,_
21210,main_resposta_0196.txt,1-55,313-320,próxima,_,_,_
21211,main_resposta_0196.txt,1-56,321-324,vez,_,_,_
21212,main_resposta_0196.txt,1-57,325-328,que,_,_,_
21213,main_resposta_0196.txt,1-58,329-332,for,_,_,_
21214,main_resposta_0196.txt,1-59,333-338,fazer,_,_,_
21215,main_resposta_0196.txt,1-60,339-340,o,_,_,_
21216,main_resposta_0196.txt,1-61,341-346,teste,_,_,_
21217,main_resposta_0196.txt,1-62,347-349,no,_,_,_
21218,main_resposta_0196.txt,1-63,350-361,equipamento,_,_,_
21219,main_resposta_0196.txt,1-64,362-366,dele,_,_,_
21220,main_resposta_0196.txt,1-65,366-367,",",_,_,_
21221,main_resposta_0196.txt,1-66,368-370,se,_,_,_
21222,main_resposta_0196.txt,1-67,371-374,ele,_,_,_
21223,main_resposta_0196.txt,1-68,375-380,fizer,_,_,_
21224,main_resposta_0196.txt,1-69,381-385,isso,_,_,_
21225,main_resposta_0196.txt,1-70,386-388,no,_,_,_
21226,main_resposta_0196.txt,1-71,389-400,consultório,_,_,_
21227,main_resposta_0196.txt,1-72,400-401,.,_,_,_
21228,main_resposta_0196.txt,1-73,402-412,Geralmente,_,_,_
21229,main_resposta_0196.txt,1-74,412-413,",",_,_,_
21230,main_resposta_0196.txt,1-75,414-416,há,_,_,_
21231,main_resposta_0196.txt,1-76,417-423,alguma,_,_,_
21232,main_resposta_0196.txt,1-77,424-433,diferença,_,_,_
21233,main_resposta_0196.txt,1-78,434-439,entre,_,_,_
21234,main_resposta_0196.txt,1-79,440-442,os,_,_,_
21235,main_resposta_0196.txt,1-80,443-452,medidores,_,_,_
21236,main_resposta_0196.txt,1-81,452-453,",",_,_,_
21237,main_resposta_0196.txt,1-82,454-457,mas,_,_,_
21238,main_resposta_0196.txt,1-83,458-461,não,_,_,_
21239,main_resposta_0196.txt,1-84,462-466,pode,_,_,_
21240,main_resposta_0196.txt,1-85,467-470,ser,_,_,_
21241,main_resposta_0196.txt,1-86,471-476,muito,_,_,_
21242,main_resposta_0196.txt,1-87,477-483,grande,_,_,_
21243,main_resposta_0196.txt,1-88,483-484,.,_,_,_
21244,main_resposta_0197.txt,1-1,0-2,De,_,_,_
21245,main_resposta_0197.txt,1-2,3-7,modo,_,_,_
21246,main_resposta_0197.txt,1-3,8-13,geral,_,_,_
21247,main_resposta_0197.txt,1-4,13-14,",",_,_,_
21248,main_resposta_0197.txt,1-5,15-17,no,_,_,_
21249,main_resposta_0197.txt,1-6,18-28,tratamento,_,_,_
21250,main_resposta_0197.txt,1-7,29-31,da,_,_,_
21251,main_resposta_0197.txt,1-8,32-38,pessoa,_,_,_
21252,main_resposta_0197.txt,1-9,39-42,com,_,_,_
21253,main_resposta_0197.txt,1-10,43-51,diabetes,Complication,_,_
21254,main_resposta_0197.txt,1-11,51-52,",",_,_,_
21255,main_resposta_0197.txt,1-12,53-61,busca-se,_,_,_
21256,main_resposta_0197.txt,1-13,62-69,atingir,_,_,_
21257,main_resposta_0197.txt,1-14,70-77,valores,_,_,_
21258,main_resposta_0197.txt,1-15,78-80,de,_,_,_
21259,main_resposta_0197.txt,1-16,81-92,hemoglobina,_,_,_
21260,main_resposta_0197.txt,1-17,93-100,glicada,_,_,_
21261,main_resposta_0197.txt,1-18,101-102,(,_,_,_
21262,main_resposta_0197.txt,1-19,102-107,HbA1c,_,_,_
21263,main_resposta_0197.txt,1-20,107-108,),_,_,_
21264,main_resposta_0197.txt,1-21,109-116,menores,_,_,_
21265,main_resposta_0197.txt,1-22,117-120,que,_,_,_
21266,main_resposta_0197.txt,1-23,121-125,"7,0%",_,_,_
21267,main_resposta_0197.txt,1-24,125-126,.,_,_,_
21268,main_resposta_0197.txt,1-25,127-129,No,_,_,_
21269,main_resposta_0197.txt,1-26,130-137,entanto,_,_,_
21270,main_resposta_0197.txt,1-27,137-138,",",_,_,_
